age	gender	daily.views
61	Female	92.3
62	Male	596.3
40	Female	54.6
61	Female	52.1
34	Female	501.1
20	Female	501.9
43	Female	27.2
33	Female	88.2
38	Male	32.4
34	Male	274.6
24	Female	1
59	Female	194.5
66	Female	131.9
69	Male	8.1
29	Male	43.6
66	Male	25.9
56	Female	2.4
47	Male	207.2
16	Male	67.5
32	Female	61.8
39	Female	137.6
41	Male	21.4
17	Female	1.9
22	Female	41.3
66	Male	140.2
59	Male	77
45	Female	77
31	Male	272.8
54	Male	69.9
48	Male	667.5
52	Male	32.4
42	Male	297.8
25	Male	254.2
64	Female	84.7
33	Female	391.3
56	Female	31.8
38	Male	23
37	Female	8.5
10	Female	6.2
8	Male	4.8
52	Male	188.9
17	Male	11.3
35	Female	326.5
41	Male	41.6
27	Male	119.6
49	Female	251.4
38	Male	29.1
38	Female	5.6
9	Female	2
25	Female	56.4
66	Female	26.3
37	Female	379.6
27	Male	153.6
34	Male	228.8
61	Male	31.7
41	Female	503.4
20	Female	11
50	Female	77.7
38	Male	8.5
34	Female	372.1
24	Female	50.9
53	Female	335.6
54	Male	27.4
13	Male	100
28	Female	202.5
19	Female	79.6
41	Male	156.8
26	Female	118.6
41	Female	122.5
27	Female	246.7
57	Female	365.4
75	Male	69.5
39	Male	10.5
25	Female	24
52	Female	468.1
46	Male	43.9
68	Male	20.9
25	Female	112
53	Female	85.2
53	Male	113.7
59	Female	61.7
38	Male	258.7
25	Male	80.8
52	Female	66.5
35	Female	76.1
4	Male	71.4
31	Male	208.2
46	Male	93.7
35	Male	143.5
39	Female	86.2
49	Female	5.1
53	Female	56.5
27	Male	58.6
38	Male	68.6
55	Male	160.8
40	Female	14.4
15	Male	16.2
13	Male	100.2
30	Male	156.7
26	Female	46.4
63	Female	13.4
51	Female	125.2
27	Female	99.4
62	Male	65.5
58	Female	89.2
29	Female	116.3
51	Male	44.1
38	Female	24.2
52	Male	13.2
24	Male	21.8
39	Male	84.2
39	Female	125.6
48	Male	140.1
42	Female	29.2
34	Female	22.1
73	Male	136
44	Female	717.9
50	Female	642.4
28	Male	97.9
27	Female	60.4
36	Male	9.5
21	Male	206.4
38	Female	229
33	Female	104.4
32	Male	15.3
44	Female	472.2
19	Male	226.7
76	Female	51.7
46	Male	47.3
24	Male	68.2
37	Female	20.4
50	Female	50
45	Female	61.9
58	Male	9.5
14	Female	4.1
12	Female	18.6
9	Male	36.7
52	Female	78.6
44	Female	101
25	Female	417.4
26	Male	5.3
22	Male	4.8
67	Male	163.5
42	Female	70.3
22	Female	72.7
29	Female	21.7
57	Male	88.7
29	Female	120
30	Male	56.8
19	Male	619.3
29	Male	51.9
27	Male	88.3
63	Female	46.5
33	Female	86.9
15	Male	2.7
26	Male	244.2
55	Female	225.6
21	Male	9.4
41	Male	136.5
55	Female	9.7
18	Male	68.2
79	Female	36.1
31	Female	58.6
18	Female	116.1
50	Male	3.2
49	Female	4.9
15	Female	21.5
67	Female	190
75	Male	21.1
22	Male	68.7
55	Male	80.2
47	Female	452.8
12	Female	299
26	Female	18
58	Female	0.1
57	Male	242
33	Female	192.6
56	Female	57.9
70	Female	83.5
19	Male	89.1
49	Female	344.3
54	Male	10.5
15	Female	28.2
35	Male	236
22	Female	64.5
43	Female	232.7
49	Male	4.1
15	Male	21.7
73	Male	37.4
73	Male	23.3
27	Female	123.7
42	Female	53.5
36	Male	1.2
16	Female	113
62	Female	2.9
52	Female	65.3
58	Female	239.3
72	Female	22.4
63	Male	33.5
54	Male	91.6
47	Female	3.3
66	Female	10.8
33	Female	153.9
29	Female	30
22	Male	31.8
39	Male	67.6
36	Female	3.9
51	Male	72.4
53	Male	304.6
54	Male	49
25	Female	58.7
41	Female	112.1
45	Male	235.5
52	Female	33
53	Female	40.1
54	Female	136.5
39	Male	83.4
56	Male	198.2
43	Female	100.6
28	Male	51.5
47	Male	195.5
45	Male	38.4
47	Female	47.7
24	Male	25.1
29	Female	120.7
25	Male	1.5
47	Female	26.1
49	Male	75.4
57	Female	28.3
53	Male	9.6
52	Female	94.1
47	Female	17.6
27	Female	386.5
43	Female	98.8
40	Male	156.3
41	Female	8.7
19	Male	25.5
49	Female	86.1
47	Female	22.4
43	Male	61.2
46	Female	53.6
21	Male	88.5
50	Female	66.1
29	Male	0.4
56	Male	0.3
53	Female	8.6
25	Female	0.9
62	Female	1.1
31	Female	37.9
28	Male	1.8
48	Female	41.7
51	Male	6
15	Male	1.4
14	Male	2
49	Female	50.9
51	Female	3.7
54	Male	3.9
21	Female	37.8
33	Female	521.5
41	Female	26.9
14	Female	44.7
29	Female	92.8
29	Male	1.2
54	Male	106.4
52	Female	461.6
23	Male	336.1
39	Female	2
40	Female	82.4
40	Male	9
18	Female	1.5
13	Female	1.3
49	Male	188.4
47	Female	2.4
29	Female	490.3
45	Female	458.9
32	Female	18.2
43	Male	10
7	Male	4.7
26	Female	144.4
47	Male	99.7
38	Male	276.9
21	Male	194.3
59	Female	233.3
43	Female	402.1
38	Male	8.5
13	Female	110.1
31	Female	22.3
53	Male	13.3
58	Female	23.8
60	Female	120.1
80	Female	9.9
27	Female	55.3
48	Male	64.3
21	Male	62.1
21	Male	267.1
59	Female	34.2
28	Female	73.4
46	Female	7.9
61	Female	92.5
26	Female	201.7
48	Female	23.5
45	Male	3.6
11	Female	97.9
20	Female	74.3
19	Male	90.5
29	Male	28.7
54	Male	4.8
50	Female	142.5
40	Female	11.8
58	Female	14.9
20	Female	98.4
41	Female	51.1
46	Male	1
17	Male	4.1
14	Male	17.8
47	Male	238.4
28	Female	88.4
52	Female	62.3
23	Male	323.2
23	Female	76.3
50	Female	58.4
45	Female	326.6
19	Female	90.2
47	Female	95.4
47	Male	97.1
29	Female	17.5
27	Female	45.5
32	Female	95.8
28	Female	54.6
23	Male	19.3
43	Female	2.5
17	Female	67.1
21	Female	301.8
25	Male	271
32	Male	185.4
32	Female	158.1
35	Female	3.2
62	Female	34.9
40	Male	5.3
27	Female	333.1
44	Female	8.8
55	Male	299.3
30	Female	44.1
60	Male	16.9
23	Female	30.8
28	Male	101.2
59	Male	419.1
36	Female	86.7
43	Female	226.6
47	Male	13.5
19	Male	86.1
14	Female	135.6
39	Female	239.7
40	Female	136.3
54	Female	44.5
47	Female	19.2
50	Male	7.9
5	Male	1.2
10	Male	0.2
48	Female	21.5
49	Male	1.4
26	Female	17.6
66	Male	143.1
58	Female	22.6
24	Female	22.7
65	Male	73.2
63	Female	150.5
33	Female	54.8
30	Female	65.3
37	Male	0.6
48	Female	38.7
35	Male	21.3
41	Female	99.9
30	Female	279.1
48	Female	54.8
24	Male	164.9
24	Female	40.8
26	Male	0.5
39	Male	115.5
45	Female	26.6
51	Female	5.3
34	Female	207.6
35	Female	113.6
44	Female	258
44	Male	29.6
25	Male	6.2
19	Male	76
37	Female	32.3
49	Male	21.6
14	Female	6.1
8	Female	3
41	Male	0.8
45	Male	403
47	Female	91
32	Female	145.4
35	Female	7.6
44	Male	40.5
8	Male	8.2
6	Female	9.9
28	Female	142.8
35	Female	16.9
40	Male	0.4
12	Female	0.6
9	Female	0.6
6	Male	1.4
5	Female	3.3
35	Female	237.6
32	Male	26.5
13	Female	30.1
9	Male	6.1
46	Female	210
37	Male	49.2
24	Female	137.7
47	Male	293.1
31	Female	127.7
38	Female	216.8
27	Female	43.6
54	Female	32.7
54	Male	10.4
50	Female	138.6
47	Female	62.1
49	Male	42.4
17	Female	2.3
9	Male	12
20	Male	367.2
32	Male	76.5
35	Female	47.7
37	Female	3.9
4	Male	0.4
41	Male	17.6
37	Female	13.4
58	Female	68
52	Female	41.6
63	Male	24.2
19	Male	3.8
35	Female	131.9
27	Female	46.1
19	Female	25.7
29	Female	26.2
28	Male	29.2
24	Female	45
35	Male	118.1
28	Female	159.5
48	Male	125.3
25	Male	60.2
27	Female	56.8
25	Male	38.5
29	Male	144.2
57	Female	57.9
54	Male	30.1
48	Female	2.7
51	Female	2.2
18	Male	4.5
23	Female	55.8
44	Male	440
57	Female	468.5
54	Male	9.3
38	Female	73.9
37	Female	115.2
14	Male	19.9
7	Male	32.3
22	Female	25.9
61	Male	40.8
67	Female	28.1
50	Male	164.3
28	Female	166.5
8	Female	17
30	Male	70.9
66	Male	48.5
64	Female	1.2
40	Male	90
43	Female	52.5
19	Male	21.9
54	Male	263.4
22	Male	159.2
20	Male	327
28	Female	24.2
52	Male	176.3
17	Female	13
19	Female	14.4
33	Female	40.3
19	Female	12.3
21	Male	235.6
22	Female	309.9
33	Male	59.2
33	Female	71.2
24	Female	259.2
46	Female	43.5
34	Male	4.9
26	Female	21.7
51	Male	48.1
34	Female	48.8
22	Male	9.7
23	Female	14.3
25	Female	55.6
63	Female	404.5
21	Male	112.8
54	Female	51.5
36	Female	9.4
51	Female	67.7
36	Male	157.9
55	Female	121.9
84	Male	3.6
62	Male	21
66	Female	1.7
60	Male	69.9
65	Female	54.7
67	Male	18.1
35	Female	141.1
46	Female	18.7
34	Male	9.3
33	Female	90.5
41	Female	306.1
41	Male	17.3
19	Male	111.6
52	Female	69.4
18	Female	210.1
57	Male	82.4
55	Female	122.5
46	Male	222.4
42	Female	30
49	Female	96.2
50	Male	4.2
20	Male	8.8
14	Male	1.1
48	Female	23.9
47	Male	17.5
53	Female	49.2
53	Male	0.4
29	Male	1
64	Female	599.7
61	Female	53.8
51	Male	6.9
54	Male	60.3
32	Female	182.2
53	Male	120.5
34	Female	75.9
18	Female	2.1
45	Female	98.5
47	Male	126.5
31	Female	151.1
14	Male	4.6
29	Female	99.3
69	Female	45
76	Female	47.5
47	Female	20.1
51	Male	99.2
61	Male	172.7
47	Male	60.5
21	Male	318.3
40	Female	139.8
34	Female	3.5
16	Male	7.5
12	Female	33.7
28	Male	107.1
29	Female	39.7
42	Male	69.7
23	Female	17.5
44	Male	235.4
18	Male	597.4
22	Male	323.7
26	Male	130.3
52	Male	92.9
57	Female	26.4
22	Male	7.6
27	Female	4.7
20	Male	362.1
29	Female	161.6
41	Female	103.1
47	Male	88.5
47	Female	182.7
25	Female	105.2
44	Female	59.5
40	Female	118.5
61	Male	32.1
44	Female	69
51	Male	0.1
22	Male	0.6
16	Male	147.8
14	Male	12.9
67	Male	96
32	Female	224.9
55	Female	310.1
70	Female	78
28	Male	64.1
42	Female	150.8
56	Female	82.6
23	Male	180.3
59	Female	11.2
69	Male	271.5
32	Female	73
36	Male	4.8
7	Female	5
5	Female	3.2
55	Female	14.3
28	Female	307.9
71	Female	27.5
46	Female	85.7
24	Female	10.2
32	Male	107.7
39	Female	55.5
20	Male	2.9
16	Female	53.9
14	Male	113
24	Female	270.3
63	Female	9.7
59	Male	318.1
50	Female	6
60	Female	178
51	Female	80.3
24	Female	225.1
51	Male	113.4
68	Female	49.7
21	Male	83.8
27	Female	54.1
49	Female	0.7
57	Female	44.7
45	Male	47.1
62	Female	90.5
18	Male	212.1
46	Female	97.6
22	Female	173.6
47	Female	30
44	Female	6.8
31	Female	100.4
50	Male	65.5
23	Female	4.6
57	Male	90.7
45	Female	262.1
59	Male	40.1
19	Female	81.1
40	Male	23.9
43	Male	582.9
54	Male	35.1
51	Female	105.1
35	Female	117.6
61	Female	13.5
54	Female	57.6
30	Female	402.6
69	Male	59.5
40	Male	82.3
32	Male	301.5
24	Female	124.3
58	Female	8.2
73	Female	173.1
74	Male	14.1
61	Female	136.9
20	Female	157.5
21	Female	149.4
48	Male	43.4
45	Female	375.3
69	Female	270.2
18	Female	59.2
42	Female	255.4
24	Female	366.6
43	Male	81.5
63	Male	34.8
41	Female	96.4
44	Male	2.9
16	Female	27.1
13	Male	28
11	Male	35.6
8	Female	19.1
5	Male	47.9
40	Female	253
41	Female	116.3
48	Male	59.5
14	Female	41.9
12	Female	3.4
10	Male	15.3
61	Female	85.4
61	Female	169.5
33	Female	570.5
52	Female	51.9
30	Male	2
29	Male	197.9
28	Female	23.1
50	Female	129.2
18	Male	192.3
52	Female	53.3
57	Male	281.3
39	Female	140.4
46	Male	7.9
54	Female	161.8
36	Female	47.4
63	Male	130.6
41	Female	7.1
30	Female	117.9
50	Female	66.9
29	Female	71
47	Female	116.2
35	Male	154.6
15	Female	1.4
29	Male	6.2
36	Female	541.6
28	Female	222.8
32	Female	964.5
22	Female	143.8
23	Female	1.5
42	Female	184.5
40	Male	129.3
27	Female	107.4
28	Male	59
50	Female	159.3
62	Female	114.5
22	Male	253.6
26	Female	24.4
29	Male	3.5
22	Female	9.8
34	Female	70.6
43	Male	22.1
39	Female	118.7
19	Male	51.8
31	Male	9.7
9	Male	1.2
62	Female	14.5
56	Male	48
51	Male	53.7
39	Female	153.6
36	Female	228.1
43	Female	135.9
41	Male	19.8
45	Female	371.9
12	Female	144.6
26	Male	10.5
43	Female	119.7
36	Female	0.9
28	Male	302.6
32	Female	93.8
64	Male	161.9
31	Female	284.6
31	Female	82.2
20	Male	50.9
45	Female	125.3
57	Female	109
46	Male	2.5
57	Female	237.3
54	Male	56.1
58	Female	24.7
30	Female	106.1
33	Male	2.4
19	Female	66.5
21	Male	25
72	Male	59.9
35	Male	74.3
32	Female	170.5
45	Female	247.8
45	Female	16.9
45	Male	8.9
20	Female	52.5
51	Male	11.3
17	Female	1.2
22	Male	34.6
25	Female	62.7
24	Male	49.9
48	Male	117.6
51	Male	111.7
50	Female	131.6
31	Male	239.2
41	Female	200.8
34	Male	4.7
45	Female	187.9
49	Male	60.4
29	Female	292.3
24	Female	107.9
26	Male	123.9
28	Female	242.9
2	Male	2.4
30	Male	2.2
38	Male	28.5
38	Female	54.7
12	Male	50.5
9	Female	37.8
35	Female	101.5
26	Female	3.9
24	Female	210
45	Female	356.2
47	Female	48.9
48	Male	4.8
14	Female	10.3
12	Male	0.8
28	Female	73.2
54	Male	256
34	Female	63.5
14	Female	17.8
12	Female	20.9
11	Female	90.6
52	Male	120.6
22	Male	30.5
25	Male	4.2
44	Female	192.5
43	Female	188.1
40	Female	109.8
26	Female	158.7
19	Male	152
53	Male	188.4
51	Female	21.4
36	Female	89
46	Male	33.6
53	Female	31.9
68	Female	46.9
31	Female	166.1
14	Male	42.7
4	Male	6.1
25	Female	139.6
38	Female	69.8
29	Male	109.6
42	Female	125.6
65	Male	165.4
66	Female	113
30	Female	16.4
48	Male	54.5
37	Female	616.7
25	Female	189.3
21	Male	67.7
48	Female	48.2
34	Male	28.7
53	Female	35.2
48	Male	459.3
30	Female	68.1
26	Female	25.5
26	Female	491.7
37	Female	145
25	Male	475.4
34	Female	196
36	Male	98.3
69	Female	100
35	Female	41.9
43	Female	91.8
38	Male	122.9
19	Male	10.5
36	Male	898.3
22	Female	229.7
36	Female	84.2
60	Male	39.6
28	Female	0.2
62	Male	233.1
62	Female	65.6
20	Male	13.1
37	Male	10.6
19	Male	87.9
49	Male	107.8
46	Female	27.2
17	Female	2.8
73	Female	17
74	Male	2.9
35	Female	527.1
49	Female	726.8
28	Female	176.3
29	Male	0.8
5	Male	52.9
24	Female	10.4
40	Male	48
54	Male	111
25	Female	14.4
49	Male	9.2
26	Female	15.5
35	Male	20.1
41	Female	23.5
52	Male	194.5
26	Male	175.3
48	Female	152.1
38	Male	114.9
29	Female	15.7
24	Male	9.6
61	Male	44.6
45	Female	34.5
44	Female	113.5
35	Female	82.6
49	Male	72.3
39	Female	7.4
47	Female	25.8
41	Female	108
18	Female	15.2
35	Female	50.6
23	Male	88
37	Female	14.4
39	Male	114.2
21	Male	60
42	Female	23.4
21	Female	93.3
67	Female	63.3
34	Male	112.1
66	Male	62.1
38	Female	109.7
44	Female	67.2
39	Female	322.4
20	Male	66.2
64	Female	318
64	Female	97.8
53	Female	0.8
53	Male	3.2
25	Female	314.2
20	Female	25.2
35	Female	34.8
43	Male	105.6
66	Female	41.7
21	Male	18.9
26	Male	44.3
23	Female	25.5
30	Female	113.1
42	Female	59.9
56	Male	54.9
9	Male	8
7	Male	15.1
19	Male	108.1
56	Male	422.7
38	Female	45.6
16	Female	61.3
13	Male	16.9
62	Male	88
20	Female	279.9
47	Female	73.4
40	Female	27
18	Female	115.7
15	Male	6.2
21	Female	68.8
61	Female	5.6
47	Female	11.3
21	Female	40
51	Female	159.4
43	Female	35.3
26	Female	42.7
36	Male	204.1
67	Female	257.2
37	Male	16.5
38	Female	326.9
52	Female	36.5
33	Female	41.8
30	Female	28.5
37	Male	4.5
55	Male	28.5
58	Female	3.8
28	Male	138.5
39	Male	591
46	Female	179.5
51	Female	48.2
42	Female	57
64	Female	50.3
53	Female	33.1
26	Male	215.6
42	Female	70.3
69	Female	54.6
21	Male	28.5
53	Male	46.5
40	Male	31.1
46	Female	4.1
62	Male	22.2
29	Female	57.5
29	Male	2.7
60	Female	841
41	Female	106.7
53	Female	171.6
40	Male	385.2
24	Male	321.1
48	Male	462.9
49	Female	106.2
39	Male	537.4
22	Female	189.2
31	Female	202.1
27	Female	38.8
47	Male	69.2
44	Female	26.5
43	Male	134.9
24	Female	46.7
42	Female	675.7
48	Female	146.4
25	Male	193.2
47	Female	91.7
55	Female	16.3
31	Female	52.5
59	Female	7.4
49	Male	3.6
5	Male	0.4
40	Female	131.3
18	Female	214.9
23	Male	3.8
35	Female	59.7
20	Male	13.6
26	Female	11.5
47	Female	173.4
42	Male	330.6
40	Female	27.1
42	Male	1.5
36	Female	20.1
15	Female	9.1
13	Male	5
58	Male	261.8
34	Male	19.9
47	Male	57.5
26	Male	159
18	Male	65
33	Female	10
35	Male	33.3
33	Female	33.8
20	Male	24.1
64	Female	38.2
70	Male	5.9
45	Female	521.7
54	Female	201
48	Male	9.2
58	Female	12.7
55	Female	32.6
20	Female	89.1
21	Female	187.1
19	Male	74.7
56	Female	84
24	Female	404.4
38	Female	51.7
58	Female	301.8
58	Male	88.3
22	Female	173.2
46	Female	24.8
27	Male	435.1
28	Female	105.3
31	Male	139.4
38	Female	650.9
55	Male	19.3
34	Female	27.9
33	Male	14.9
62	Male	33.7
21	Female	183.6
62	Female	209.1
52	Female	33.7
16	Female	50
48	Female	76.8
24	Female	93.6
48	Male	188.9
48	Female	35.6
36	Female	55.1
26	Female	355.2
41	Female	29.2
47	Male	6.1
11	Male	2.8
47	Female	374.3
54	Female	384.2
54	Male	2
64	Male	59.2
45	Female	398
44	Male	220.3
45	Male	3.6
75	Male	23.8
43	Female	179.9
31	Female	34.2
45	Female	105.3
25	Female	59.3
31	Male	0.2
49	Female	144.6
14	Male	32.5
33	Female	185
24	Female	76.3
35	Female	45.5
50	Female	68.5
58	Female	14.9
67	Male	0.2
52	Female	369.4
25	Male	7.4
21	Female	219.7
30	Male	71.4
39	Female	58.1
42	Male	4.1
64	Female	98.8
24	Female	39
51	Male	139.8
34	Male	675
51	Male	25.9
50	Female	27
34	Female	151.3
58	Female	31.8
36	Female	72
39	Male	17.1
13	Female	4.9
26	Female	233.3
69	Female	90.4
47	Female	243
59	Male	135.5
44	Female	206.7
44	Male	445.7
57	Female	19.2
22	Female	2.9
16	Male	7.5
19	Female	184.6
44	Female	264.5
41	Female	29
44	Male	47.4
9	Female	27.9
61	Female	35.3
50	Female	563
41	Male	43.8
7	Female	24.6
74	Female	34.9
68	Female	69.2
36	Female	9.5
66	Male	152.3
45	Male	44.8
24	Male	221.5
40	Female	87.7
36	Female	350.9
18	Male	106
42	Female	108.5
63	Female	4.1
27	Female	119.8
48	Female	11
36	Female	71.1
32	Male	471.6
29	Male	7.4
28	Female	43.4
54	Female	67.7
22	Female	200.5
27	Male	6.6
59	Male	21.3
25	Male	45.2
27	Female	128.9
46	Male	54.4
12	Male	14.6
28	Female	31.2
25	Male	110.3
26	Male	37.8
21	Male	130.6
22	Female	17.6
54	Male	57.9
19	Male	107.4
45	Female	322.6
66	Male	185.9
54	Female	10.1
34	Female	55.5
46	Male	16.9
18	Male	206.8
55	Male	61.4
42	Female	77.3
21	Female	161.6
59	Female	60.3
26	Female	632.7
61	Male	319.2
28	Male	136.4
24	Female	55.4
87	Female	17.4
37	Female	278.8
32	Male	15.2
46	Female	105.1
50	Female	186.9
75	Male	82.9
52	Male	114
52	Female	15.7
35	Female	6.3
48	Male	4.7
17	Female	13.3
14	Female	10.8
42	Female	26.3
57	Male	2
8	Female	2.1
17	Male	2
29	Female	56.4
20	Female	269.6
59	Male	15.5
54	Female	24
28	Female	57.4
27	Male	30
19	Male	52.7
20	Male	4
62	Male	143.9
25	Female	128.4
38	Male	251.2
38	Female	160.7
42	Male	196.9
52	Female	97.4
60	Male	43.4
32	Female	85
35	Male	10.8
58	Male	407.2
44	Male	34.6
66	Female	99.9
18	Male	85.7
83	Female	42.6
48	Male	9.5
36	Female	38.4
40	Male	10.6
44	Male	45.8
29	Female	70.7
31	Female	47.2
31	Female	156.9
28	Female	22.7
26	Female	66
48	Female	33.2
55	Female	111
57	Female	56.1
80	Female	56.6
45	Male	46.6
40	Female	77.5
14	Male	5.2
11	Male	5.8
21	Female	120.7
21	Male	30.4
62	Female	37.8
38	Male	76
41	Male	182.9
38	Female	39.2
19	Female	128.8
46	Female	36.9
46	Female	194.2
52	Male	51.4
46	Male	138.7
55	Female	129
54	Male	15.6
59	Male	147.1
56	Female	100
63	Male	17.1
17	Female	2.2
37	Male	19.6
34	Male	96.1
34	Female	13.9
17	Female	9.4
9	Female	4.8
42	Female	52.8
44	Female	24
71	Female	55.5
25	Male	60.8
49	Female	39.3
48	Male	1.7
52	Male	727.7
53	Female	1.2
39	Female	166.4
59	Female	436.7
50	Female	53.2
25	Female	69.3
45	Male	30.9
24	Female	42
55	Female	584.5
39	Male	50.7
46	Female	10.3
16	Female	17.4
53	Female	483.3
34	Male	37.2
49	Male	361.6
62	Male	2.2
37	Female	287.5
43	Male	2.4
11	Female	45.8
8	Male	25.9
30	Female	82.3
32	Male	104.2
14	Male	160.8
61	Female	26.5
20	Male	52.9
21	Male	0.2
45	Male	1.6
43	Female	2.6
60	Male	62.6
58	Male	6.5
59	Female	16
27	Female	447.5
56	Male	18.2
31	Male	12.6
60	Male	13.1
45	Male	205.7
64	Female	141.1
38	Female	11.5
39	Male	10.3
54	Female	12.4
19	Male	29
25	Female	305.9
28	Male	45.2
33	Female	176.5
68	Male	114.9
56	Female	79.4
44	Male	126.5
57	Female	164.5
42	Female	104.3
48	Female	6.1
54	Male	5.6
49	Female	34.5
34	Female	193
50	Female	256.6
53	Male	7.8
29	Male	3
51	Female	87.4
39	Male	59.5
37	Female	152.9
15	Male	2.5
51	Female	41.4
41	Female	253.6
41	Male	12
37	Female	85.7
23	Female	131.8
20	Female	61.9
25	Female	140.8
27	Male	112.9
43	Male	65.2
53	Female	342.5
21	Female	71.7
37	Male	155.4
55	Male	161.8
36	Male	105.2
20	Female	572.7
44	Male	89.9
34	Female	209.9
65	Female	51.4
55	Male	60.7
29	Male	525.6
50	Female	64.2
42	Female	80.6
42	Female	12.1
45	Female	63.7
46	Male	5.8
66	Female	0.3
23	Female	206.6
52	Female	542.6
62	Male	14.2
53	Female	38.4
45	Female	183.5
58	Male	26.1
43	Male	125.5
33	Female	116.2
46	Female	240.9
48	Male	105.8
44	Male	71.6
47	Female	2.6
65	Female	529.6
66	Male	240
56	Male	43.7
22	Male	69.1
65	Male	45.7
48	Female	44.2
49	Male	38.8
36	Female	21.1
34	Female	15.1
50	Male	193.3
44	Female	27.5
13	Male	3.6
39	Female	57.6
53	Male	16
33	Male	2.3
37	Female	24.5
28	Female	88.7
22	Female	16.8
41	Male	0.8
56	Male	156.7
53	Female	11.3
39	Female	42.7
18	Female	362.9
46	Male	4.9
67	Female	46.8
45	Female	44.9
40	Female	164.2
56	Male	144.1
24	Female	270.4
26	Male	29.5
54	Female	197.9
52	Female	155.4
42	Female	225.1
28	Female	40.5
19	Female	182.3
41	Female	1212.7
41	Female	174.5
50	Female	119.2
48	Male	20.1
29	Female	50.6
47	Female	45.4
35	Female	95.9
53	Male	275.4
37	Male	56.3
82	Male	45.8
41	Male	949.7
62	Male	248.9
49	Male	107.1
34	Female	38.8
23	Female	261.4
24	Male	51.9
5	Male	6
57	Female	40
30	Female	155
26	Male	149.3
18	Male	64
36	Male	273.5
20	Male	27.1
36	Female	340.2
54	Female	75
24	Female	211.8
24	Male	14.5
23	Male	22.1
23	Female	33.8
21	Female	94.7
37	Female	202
37	Male	185
47	Female	62.9
57	Male	167.9
55	Female	33.6
62	Male	256.5
48	Female	180.7
63	Male	18.2
96	Female	70
40	Female	199.5
26	Female	13.4
20	Male	43.7
42	Female	38.4
19	Male	71.9
31	Female	51.8
25	Female	10.8
46	Male	0.7
53	Female	17.9
55	Female	26.3
40	Female	46.2
31	Female	158.3
43	Female	42.3
49	Female	444.5
37	Male	228.1
57	Female	32.3
64	Male	13.7
34	Female	110.5
44	Male	47.8
17	Female	102
6	Female	3.1
35	Male	396.1
31	Female	103.6
32	Female	85.1
48	Male	139.4
56	Female	27.5
42	Male	4.9
24	Female	95.4
39	Female	5.2
13	Male	23.4
39	Female	39.8
39	Female	63.7
14	Male	30.5
32	Male	1043.2
40	Female	76.8
46	Female	302.9
19	Female	61.2
62	Male	17.9
19	Male	3.9
37	Male	12.6
33	Female	28.2
15	Female	67.2
13	Male	284.2
11	Male	103.2
51	Female	1038.1
66	Male	108.8
46	Female	72
18	Male	0.4
19	Male	652.3
28	Female	51
26	Female	25.9
26	Male	21.1
43	Female	27.5
37	Female	98
31	Female	12.8
59	Female	34.3
59	Male	40.1
31	Male	243.3
51	Female	320.9
26	Female	82.9
23	Female	370.5
47	Female	201.8
54	Female	169
25	Male	17.4
40	Female	30.3
39	Male	1.4
53	Female	124.8
14	Male	261.8
24	Female	2.2
49	Male	9.6
47	Female	8.7
26	Male	31.2
30	Female	51.3
55	Female	163
51	Female	139.2
54	Male	68.9
21	Female	125.2
55	Female	27.9
51	Male	147.7
30	Female	23.6
49	Female	158.3
44	Female	251.5
53	Male	16.3
31	Female	143.9
68	Male	142.4
30	Female	6.5
34	Female	36.9
47	Male	43.3
43	Female	37.5
11	Female	16.6
67	Female	151.9
40	Male	29.3
33	Male	102.1
60	Female	16.5
52	Female	18.4
39	Female	87.6
40	Male	100.2
17	Female	4.6
40	Female	3
44	Male	18.9
16	Female	521.2
51	Female	527.4
41	Female	13.7
32	Male	21.2
19	Female	90.6
19	Male	8.5
21	Female	14.1
28	Male	823.4
28	Female	151.4
40	Male	43.3
36	Female	234.6
9	Male	15.3
5	Female	6.5
55	Female	69.5
65	Male	44
65	Female	7.5
28	Male	41.6
61	Female	87.5
66	Female	38.4
61	Female	88.2
51	Male	16.9
65	Male	91.2
33	Female	108.3
24	Female	119.1
31	Male	92.2
3	Male	5
25	Female	1.6
24	Female	378.8
54	Female	69.7
55	Female	808
62	Male	195.1
47	Female	18.6
22	Female	44.6
25	Female	34
66	Female	84.6
24	Male	6.9
24	Male	230
57	Female	18.8
52	Female	45.1
31	Female	455.2
32	Male	0.8
42	Female	92.3
42	Female	19.3
16	Female	3
13	Male	5.5
5	Male	1.1
21	Male	488.8
40	Female	583.2
13	Male	28.9
8	Female	33.6
25	Female	126.9
51	Female	200.1
58	Female	3.2
47	Female	126.9
52	Male	0.3
35	Female	1.4
16	Male	2.1
24	Female	11.6
26	Male	3.1
34	Male	25.1
27	Female	44.1
48	Female	192.8
28	Female	299.1
37	Female	14.8
41	Male	62.8
61	Female	111.1
36	Female	219.7
37	Male	34
15	Male	10.9
13	Female	37.1
52	Male	577.4
57	Male	308.8
43	Female	453.3
58	Male	312
49	Female	21.5
30	Female	0.5
54	Female	16
49	Female	275.4
51	Female	206.9
11	Male	5.2
43	Female	55.3
30	Female	236.9
23	Female	377.1
41	Female	28.6
21	Female	48.9
18	Male	123
22	Male	404.5
28	Male	12.2
51	Female	98
58	Female	510.8
61	Male	115.5
44	Male	48.5
26	Female	38.2
23	Male	33.2
29	Female	90
34	Male	7.1
48	Male	34.7
